start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,Commercial at Montgomery,45,241
2015-07-10,Embarcadero at Folsom,51,2015-07-10,Embarcadero at Bryant,54,120
2015-07-10,Santa Clara County Civic Center,80,2015-07-10,Ryland Park,84,671
2015-07-10,Commercial at Montgomery,45,2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,301
2015-07-10,Broadway St at Battery St,82,2015-07-10,Steuart at Market,74,263
2015-07-10,Broadway St at Battery St,82,2015-07-10,Market at Sansome,77,457
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,Market at 10th,67,515
2015-07-10,South Van Ness at Market,66,2015-07-10,Civic Center BART (7th at Market),72,371
2015-07-10,San Pedro Square,6,2015-07-10,Japantown,9,489
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,537
2015-07-10,Davis at Jackson,42,2015-07-10,Davis at Jackson,42,100
2015-07-10,Powell Street BART,39,2015-07-10,Washington at Kearny,46,553
2015-07-10,Market at Sansome,77,2015-07-10,Clay at Battery,41,197
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Market at 10th,67,1533
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Market at 10th,67,1553
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Market at Sansome,77,403
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Bryant,54,479
2015-07-10,Beale at Market,56,2015-07-10,Broadway St at Battery St,82,365
2015-07-10,2nd at South Park,64,2015-07-10,Spear at Folsom,49,569
2015-07-10,Washington at Kearny,46,2015-07-10,Mechanics Plaza (Market at Battery),75,329
2015-07-10,Townsend at 7th,65,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,1262
2015-07-10,Spear at Folsom,49,2015-07-10,Embarcadero at Vallejo,48,424
2015-07-10,Market at Sansome,77,2015-07-10,Embarcadero at Bryant,54,415
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Embarcadero at Sansome,60,1377
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Beale at Market,56,6682
2015-07-10,2nd at South Park,64,2015-07-10,Mechanics Plaza (Market at Battery),75,785
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Townsend at 7th,65,233
2015-07-10,2nd at Folsom,62,2015-07-10,Spear at Folsom,49,238
2015-07-10,Powell Street BART,39,2015-07-10,Broadway St at Battery St,82,588
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Steuart at Market,74,3459
2015-07-10,Spear at Folsom,49,2015-07-10,Howard at 2nd,63,350
2015-07-10,Clay at Battery,41,2015-07-10,Market at Sansome,77,400
2015-07-10,2nd at Folsom,62,2015-07-10,Townsend at 7th,65,727
2015-07-10,Embarcadero at Folsom,51,2015-07-10,Steuart at Market,74,274
2015-07-10,Embarcadero at Folsom,51,2015-07-10,Townsend at 7th,65,614
2015-07-10,5th at Howard,57,2015-07-10,2nd at South Park,64,362
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Powell Street BART,39,463
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Steuart at Market,74,563
2015-07-10,Market at Sansome,77,2015-07-10,Commercial at Montgomery,45,186
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Vallejo,48,18962
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Vallejo,48,18980
2015-07-10,2nd at Folsom,62,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,299
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Vallejo,48,19091
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Vallejo,48,19095
2015-07-10,Embarcadero at Vallejo,48,2015-07-10,Embarcadero at Vallejo,48,19337
2015-07-10,Mountain View City Hall,27,2015-07-11,Mountain View Caltrain Station,28,79594
2015-07-10,2nd at Townsend,61,2015-07-10,Embarcadero at Vallejo,48,667
2015-07-10,Mountain View City Hall,27,2015-07-11,Mountain View Caltrain Station,28,79642
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Spear at Folsom,49,518
2015-07-10,Market at 4th,76,2015-07-10,Civic Center BART (7th at Market),72,3788
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,1197
2015-07-10,Market at Sansome,77,2015-07-10,2nd at South Park,64,100
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,Washington at Kearny,46,393
2015-07-10,Post at Kearny,47,2015-07-10,5th at Howard,57,394
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Market at Sansome,77,334
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Townsend at 7th,65,834
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Commercial at Montgomery,45,216
2015-07-10,Powell Street BART,39,2015-07-10,Townsend at 7th,65,600
2015-07-10,Embarcadero at Folsom,51,2015-07-10,Mechanics Plaza (Market at Battery),75,311
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,5th at Howard,57,329
2015-07-10,Broadway St at Battery St,82,2015-07-10,Beale at Market,56,327
2015-07-10,Commercial at Montgomery,45,2015-07-10,Market at Sansome,77,207
2015-07-10,Steuart at Market,74,2015-07-10,Embarcadero at Vallejo,48,245
2015-07-10,Market at Sansome,77,2015-07-10,2nd at South Park,64,118
2015-07-10,Market at Sansome,77,2015-07-10,2nd at South Park,64,67
2015-07-10,Howard at 2nd,63,2015-07-10,Spear at Folsom,49,561
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Mountain View City Hall,27,207
2015-07-10,Powell Street BART,39,2015-07-10,Beale at Market,56,621
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,2nd at South Park,64,350
2015-07-10,Powell at Post (Union Square),71,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,668
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Harry Bridges Plaza (Ferry Building),50,697
2015-07-10,Townsend at 7th,65,2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,827
2015-07-10,2nd at Townsend,61,2015-07-10,Market at 4th,76,486
2015-07-10,Howard at 2nd,63,2015-07-10,Embarcadero at Folsom,51,214
2015-07-10,2nd at South Park,64,2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,486
2015-07-10,Civic Center BART (7th at Market),72,2015-07-10,Market at 4th,76,210
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Market at Sansome,77,377
2015-07-10,University and Emerson,35,2015-07-23,University and Emerson,35,1133540
2015-07-10,Washington at Kearny,46,2015-07-10,Davis at Jackson,42,208
2015-07-10,Broadway St at Battery St,82,2015-07-10,Embarcadero at Sansome,60,165
2015-07-10,Embarcadero at Folsom,51,2015-07-10,Beale at Market,56,1423
2015-07-10,Market at 4th,76,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,470
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,Embarcadero at Sansome,60,508
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,Broadway St at Battery St,82,394
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Evelyn Park and Ride,30,293
2015-07-10,Golden Gate at Polk,59,2015-07-10,Golden Gate at Polk,59,2171
2015-07-10,2nd at Folsom,62,2015-07-10,Howard at 2nd,63,353
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,542
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Market at 10th,67,870
2015-07-10,Broadway St at Battery St,82,2015-07-10,2nd at Townsend,61,1122
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Townsend at 7th,65,239
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Mechanics Plaza (Market at Battery),75,694
2015-07-10,Beale at Market,56,2015-07-10,Commercial at Montgomery,45,240
2015-07-10,Market at 4th,76,2015-07-10,Broadway St at Battery St,82,669
2015-07-10,Commercial at Montgomery,45,2015-07-10,Market at Sansome,77,331
2015-07-10,San Jose Diridon Caltrain Station,2,2015-07-10,San Jose Civic Center,3,370
2015-07-10,Commercial at Montgomery,45,2015-07-10,Embarcadero at Folsom,51,468
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Howard at 2nd,63,501
2015-07-10,Market at 4th,76,2015-07-10,Howard at 2nd,63,262
2015-07-10,Washington at Kearny,46,2015-07-10,Mechanics Plaza (Market at Battery),75,392
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Clay at Battery,41,340
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,5th at Howard,57,131
2015-07-10,Beale at Market,56,2015-07-10,Embarcadero at Vallejo,48,363
2015-07-10,Market at 10th,67,2015-07-10,2nd at Folsom,62,671
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Townsend at 7th,65,337
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Steuart at Market,74,496
2015-07-10,Spear at Folsom,49,2015-07-10,Townsend at 7th,65,742
2015-07-10,Washington at Kearny,46,2015-07-10,Beale at Market,56,225
2015-07-10,Golden Gate at Polk,59,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,771
2015-07-10,Clay at Battery,41,2015-07-10,Market at 10th,67,697
2015-07-10,Powell Street BART,39,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,405
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Embarcadero at Folsom,51,590
2015-07-10,Steuart at Market,74,2015-07-10,Embarcadero at Sansome,60,395
2015-07-10,Embarcadero at Folsom,51,2015-07-10,2nd at Townsend,61,352
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Spear at Folsom,49,223
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Mountain View City Hall,27,277
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,San Antonio Shopping Center,31,949
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Clay at Battery,41,284
2015-07-10,Powell at Post (Union Square),71,2015-07-10,Davis at Jackson,42,581
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Post at Kearny,47,360
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,464
2015-07-10,Powell Street BART,39,2015-07-10,Clay at Battery,41,658
2015-07-10,Market at Sansome,77,2015-07-10,Howard at 2nd,63,121
2015-07-10,Civic Center BART (7th at Market),72,2015-07-10,Beale at Market,56,507
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,2nd at South Park,64,368
2015-07-10,Davis at Jackson,42,2015-07-10,2nd at Townsend,61,658
2015-07-10,Steuart at Market,74,2015-07-10,2nd at Townsend,61,426
2015-07-10,Washington at Kearny,46,2015-07-10,Powell Street BART,39,569
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Mountain View City Hall,27,273
2015-07-10,Powell Street BART,39,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,429
2015-07-10,Davis at Jackson,42,2015-07-10,Davis at Jackson,42,210
2015-07-10,Market at 4th,76,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,554
2015-07-10,Post at Kearny,47,2015-07-10,Embarcadero at Sansome,60,26155
2015-07-10,Post at Kearny,47,2015-07-10,Embarcadero at Sansome,60,26199
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Market at 4th,76,485
2015-07-10,Powell at Post (Union Square),71,2015-07-10,Washington at Kearny,46,282
2015-07-10,Howard at 2nd,63,2015-07-10,2nd at Townsend,61,304
2015-07-10,Market at Sansome,77,2015-07-10,2nd at Townsend,61,418
2015-07-10,Spear at Folsom,49,2015-07-10,Embarcadero at Folsom,51,1356
2015-07-10,Post at Kearny,47,2015-07-10,Embarcadero at Sansome,60,26398
2015-07-10,Townsend at 7th,65,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,283
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Embarcadero at Sansome,60,468
2015-07-10,2nd at Townsend,61,2015-07-10,Davis at Jackson,42,761
2015-07-10,Post at Kearny,47,2015-07-10,Embarcadero at Sansome,60,26479
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Davis at Jackson,42,426
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Embarcadero at Sansome,60,325
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,Howard at 2nd,63,201
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,2nd at Townsend,61,172
2015-07-10,Embarcadero at Bryant,54,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,555
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,Clay at Battery,41,923
2015-07-10,South Van Ness at Market,66,2015-07-10,Washington at Kearny,46,934
2015-07-10,2nd at South Park,64,2015-07-10,Embarcadero at Vallejo,48,768
2015-07-10,San Francisco City Hall,58,2015-07-10,Market at 10th,67,156
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Market at 10th,67,750
2015-07-10,Embarcadero at Folsom,51,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,588
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Embarcadero at Sansome,60,374
2015-07-10,Steuart at Market,74,2015-07-10,Steuart at Market,74,1535
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,2nd at Folsom,62,479
2015-07-10,Clay at Battery,41,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,1215
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Townsend at 7th,65,195
2015-07-10,Powell at Post (Union Square),71,2015-07-10,Steuart at Market,74,415
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Embarcadero at Folsom,51,769
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Market at 4th,76,418
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Spear at Folsom,49,752
2015-07-10,5th at Howard,57,2015-07-10,Washington at Kearny,46,751
2015-07-10,Powell at Post (Union Square),71,2015-07-10,Davis at Jackson,42,657
2015-07-10,Steuart at Market,74,2015-07-10,Embarcadero at Vallejo,48,210
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,1126
2015-07-10,Powell Street BART,39,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,460
2015-07-10,Townsend at 7th,65,2015-07-10,2nd at Townsend,61,491
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Clay at Battery,41,313
2015-07-10,Spear at Folsom,49,2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,404
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,2nd at Townsend,61,461
2015-07-10,Powell at Post (Union Square),71,2015-07-10,Howard at 2nd,63,310
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Clay at Battery,41,348
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,5th at Howard,57,195
2015-07-10,Mechanics Plaza (Market at Battery),75,2015-07-10,Harry Bridges Plaza (Ferry Building),50,378
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Embarcadero at Sansome,60,421
2015-07-10,Townsend at 7th,65,2015-07-10,South Van Ness at Market,66,719
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Broadway St at Battery St,82,216
2015-07-10,2nd at Folsom,62,2015-07-10,Townsend at 7th,65,577
2015-07-10,Steuart at Market,74,2015-07-10,2nd at Townsend,61,561
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Embarcadero at Sansome,60,419
2015-07-10,San Jose Diridon Caltrain Station,2,2015-07-10,Santa Clara at Almaden,4,231
2015-07-10,2nd at Townsend,61,2015-07-10,Embarcadero at Folsom,51,507
2015-07-10,Davis at Jackson,42,2015-07-10,Broadway St at Battery St,82,132
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Embarcadero at Folsom,51,339
2015-07-10,Grant Avenue at Columbus Avenue,73,2015-07-10,Post at Kearny,47,476
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,South Van Ness at Market,66,1034
2015-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-10,Market at Sansome,77,280
2015-07-10,2nd at Townsend,61,2015-07-10,Post at Kearny,47,674
2015-07-10,2nd at Townsend,61,2015-07-10,Broadway St at Battery St,82,684
2015-07-10,2nd at Townsend,61,2015-07-10,Davis at Jackson,42,488
2015-07-10,2nd at Townsend,61,2015-07-10,Embarcadero at Vallejo,48,728
2015-07-10,2nd at Townsend,61,2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,563
2015-07-10,2nd at Townsend,61,2015-07-10,Howard at 2nd,63,275
2015-07-10,Steuart at Market,74,2015-07-10,Spear at Folsom,49,248
2015-07-10,Townsend at 7th,65,2015-07-10,Powell Street BART,39,688
2015-07-10,Golden Gate at Polk,59,2015-07-10,Post at Kearny,47,536
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Broadway St at Battery St,82,407
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Castro Street and El Camino Real,32,615
2015-07-10,Embarcadero at Sansome,60,2015-07-10,Steuart at Market,74,325
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Castro Street and El Camino Real,32,329
2015-07-10,Powell Street BART,39,2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,428
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Howard at 2nd,63,492
2015-07-10,2nd at Townsend,61,2015-07-10,Harry Bridges Plaza (Ferry Building),50,543
2015-07-10,Harry Bridges Plaza (Ferry Building),50,2015-07-10,Howard at 2nd,63,389
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Broadway St at Battery St,82,752
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Embarcadero at Folsom,51,504
2015-07-10,Market at Sansome,77,2015-07-10,Commercial at Montgomery,45,336
2015-07-10,Civic Center BART (7th at Market),72,2015-07-10,Townsend at 7th,65,453
2015-07-10,Market at 4th,76,2015-07-10,San Francisco Caltrain (Townsend at 4th),70,333
2015-07-10,Market at Sansome,77,2015-07-10,2nd at South Park,64,185
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Harry Bridges Plaza (Ferry Building),50,789
2015-07-10,Palo Alto Caltrain Station,34,2015-07-10,Palo Alto Caltrain Station,34,100
2015-07-10,Mountain View Caltrain Station,28,2015-07-10,Mountain View City Hall,27,262
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Washington at Kearny,46,556
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Powell Street BART,39,611
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,2nd at South Park,64,164
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Post at Kearny,47,443
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,5th at Howard,57,331
2015-07-10,2nd at Folsom,62,2015-07-10,Commercial at Montgomery,45,359
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,5th at Howard,57,690
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,637
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Howard at 2nd,63,441
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Market at 10th,67,731
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Townsend at 7th,65,254
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Embarcadero at Folsom,51,571
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Mechanics Plaza (Market at Battery),75,413
2015-07-10,San Francisco Caltrain 2 (330 Townsend),69,2015-07-10,Spear at Folsom,49,686
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Mechanics Plaza (Market at Battery),75,739
2015-07-10,Clay at Battery,41,2015-07-10,Powell Street BART,39,443
2015-07-10,Townsend at 7th,65,2015-07-10,Harry Bridges Plaza (Ferry Building),50,740
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Embarcadero at Folsom,51,623
2015-07-10,Townsend at 7th,65,2015-07-10,Harry Bridges Plaza (Ferry Building),50,742
2015-07-10,Market at Sansome,77,2015-07-10,Howard at 2nd,63,139
2015-07-10,San Francisco Caltrain (Townsend at 4th),70,2015-07-10,Howard at 2nd,63,370
2015-07-10,Temporary Transbay Terminal (Howard at Beale),55,2015-07-10,Commercial at Montgomery,45,327
